dense_1_accuracy,dense_1_loss,dense_5_loss,dense_5_mae,loss,val_dense_1_accuracy,val_dense_1_loss,val_dense_5_loss,val_dense_5_mae,val_loss,learning_rate
0.9753086566925049,0.09015581756830215,0.0370858870446682,0.14603663980960846,0.12723106145858765,0.7450617551803589,0.6846989989280701,0.07895806431770325,0.23352356255054474,0.7601406574249268,9.999999747378752e-05
0.9762688875198364,0.08381292223930359,0.03529415652155876,0.14291635155677795,0.11907593160867691,0.7611111402511597,0.643818736076355,0.08062707632780075,0.23636610805988312,0.7154024243354797,9.999999747378752e-05
0.978600800037384,0.0749424397945404,0.03515440970659256,0.14185072481632233,0.11011866480112076,0.7938271760940552,0.5825459361076355,0.07730834186077118,0.2313779890537262,0.6601725816726685,9.999999747378752e-05
0.9790809154510498,0.0718742161989212,0.034198760986328125,0.1397029608488083,0.10605110228061676,0.770370364189148,0.6285695433616638,0.08435043692588806,0.24232175946235657,0.708693265914917,9.999999747378752e-05
0.9843621253967285,0.058368660509586334,0.03300189599394798,0.13678701221942902,0.091384157538414,0.790123462677002,0.5490124225616455,0.08022363483905792,0.23542045056819916,0.6310155987739563,9.999999747378752e-05
0.9884088039398193,0.04779712110757828,0.03053997829556465,0.13106022775173187,0.07834915816783905,0.815432071685791,0.5153900384902954,0.08259491622447968,0.239042267203331,0.5962733626365662,4.999999873689376e-05
0.9909465312957764,0.03864475339651108,0.02947111241519451,0.1293264776468277,0.06814790517091751,0.8148148059844971,0.5122053623199463,0.08202949166297913,0.23728084564208984,0.5950997471809387,4.999999873689376e-05
0.9889574646949768,0.04184991121292114,0.02843763679265976,0.126774400472641,0.07030297815799713,0.8160493969917297,0.4777018129825592,0.08220767229795456,0.23875939846038818,0.5573068857192993,4.999999873689376e-05
0.9906035661697388,0.03669809550046921,0.02855529822409153,0.12681403756141663,0.06525164842605591,0.8314814567565918,0.4620813727378845,0.08388304710388184,0.24152357876300812,0.545825183391571,4.999999873689376e-05
0.991769552230835,0.03412492573261261,0.027450600638985634,0.1241854727268219,0.061581190675497055,0.8191357851028442,0.49655067920684814,0.08362539857625961,0.2402292937040329,0.5806847214698792,4.999999873689376e-05
0.9923868179321289,0.03287530690431595,0.027297262102365494,0.12350963056087494,0.060192007571458817,0.825308620929718,0.4779449701309204,0.08441592752933502,0.2410798966884613,0.562149167060852,4.999999873689376e-05
0.9919067025184631,0.033931877464056015,0.02670866623520851,0.12243461608886719,0.0606282539665699,0.8259259462356567,0.46665066480636597,0.08228946477174759,0.2380620688199997,0.5453380942344666,4.999999873689376e-05
0.9925240278244019,0.03280544653534889,0.026865869760513306,0.12299447506666183,0.05968690663576126,0.8432098627090454,0.4530893564224243,0.08596200495958328,0.24356769025325775,0.5395981073379517,4.999999873689376e-05
0.9927983283996582,0.029612571001052856,0.02616296149790287,0.1214301735162735,0.055724408477544785,0.8037037253379822,0.5215763449668884,0.08764974772930145,0.24611487984657288,0.6086558103561401,4.999999873689376e-05
0.9930041432380676,0.02857157029211521,0.02539222687482834,0.11946751922369003,0.05394676327705383,0.8086419701576233,0.5056729316711426,0.08621736615896225,0.244125097990036,0.5914867520332336,4.999999873689376e-05
0.9914951920509338,0.031098397448658943,0.025128981098532677,0.11849090456962585,0.056230392307043076,0.845061719417572,0.44034749269485474,0.08706545829772949,0.2449893355369568,0.5266623497009277,4.999999873689376e-05
0.9925925731658936,0.028901172801852226,0.02540198154747486,0.11820998042821884,0.05428900197148323,0.8419753313064575,0.44298601150512695,0.08688592910766602,0.24510833621025085,0.5272888541221619,4.999999873689376e-05
0.9927983283996582,0.02877933159470558,0.024912787601351738,0.11798354983329773,0.05368565022945404,0.8425925970077515,0.4283581078052521,0.08641953766345978,0.24415276944637299,0.516649603843689,4.999999873689376e-05
0.99266117811203,0.027713900431990623,0.024017952382564545,0.11619414389133453,0.051746707409620285,0.8339506387710571,0.45982325077056885,0.08527285605669022,0.24328972399234772,0.5463750958442688,4.999999873689376e-05
0.9934841990470886,0.025760265067219734,0.024000901728868484,0.115591861307621,0.049737349152565,0.8037037253379822,0.5231926441192627,0.0863061472773552,0.2435852587223053,0.6062460541725159,4.999999873689376e-05
0.9933470487594604,0.026754815131425858,0.023417368531227112,0.11481599509716034,0.05017584562301636,0.8419753313064575,0.42479345202445984,0.08657222241163254,0.24393044412136078,0.5096713304519653,4.999999873689376e-05
0.9952675104141235,0.02163868211209774,0.023382283747196198,0.11402186006307602,0.045018650591373444,0.8382716178894043,0.42671042680740356,0.08776257932186127,0.24660493433475494,0.514255166053772,4.999999873689376e-05
0.9941015243530273,0.023812102153897285,0.023023264482617378,0.11327145248651505,0.046838659793138504,0.8117284178733826,0.5115765929222107,0.08701324462890625,0.24522894620895386,0.5963869690895081,4.999999873689376e-05
0.9946501851081848,0.02186330035328865,0.023480143398046494,0.11422859877347946,0.045364860445261,0.8166666626930237,0.48122066259384155,0.08782731741666794,0.24585269391536713,0.5664448142051697,4.999999873689376e-05
0.9949245452880859,0.022461827844381332,0.022747084498405457,0.11220680177211761,0.04516947269439697,0.8518518805503845,0.4080275297164917,0.08486147224903107,0.24131426215171814,0.49459734559059143,4.999999873689376e-05
0.9951989054679871,0.02034742943942547,0.0222289077937603,0.11115258187055588,0.04257411137223244,0.8246913552284241,0.4618251621723175,0.08685202151536942,0.24484115839004517,0.5529871582984924,4.999999873689376e-05
0.9951989054679871,0.020072603598237038,0.021185435354709625,0.10918887704610825,0.041256051510572433,0.8524691462516785,0.41057300567626953,0.08317068964242935,0.2390448898077011,0.49294689297676086,4.999999873689376e-05
0.9944444298744202,0.01999729499220848,0.02141248621046543,0.10951772332191467,0.041405804455280304,0.8395061492919922,0.4404754042625427,0.08539916574954987,0.24233129620552063,0.5251402854919434,4.999999873689376e-05
0.9935528039932251,0.024580055847764015,0.02161845751106739,0.109574094414711,0.04621101915836334,0.8432098627090454,0.45064499974250793,0.08386965841054916,0.2398630529642105,0.5319287776947021,4.999999873689376e-05
0.9946501851081848,0.020211750641465187,0.021743955090641975,0.10994312912225723,0.041965700685977936,0.7981481552124023,0.5381438136100769,0.08509662747383118,0.2410602569580078,0.625178873538971,4.999999873689376e-05
0.9954732656478882,0.018224814906716347,0.02126799337565899,0.10859165340662003,0.039465371519327164,0.8296296000480652,0.4627313017845154,0.08467511087656021,0.24098867177963257,0.5465248823165894,4.999999873689376e-05
0.9961591362953186,0.016486097127199173,0.02031233347952366,0.10724305361509323,0.036792099475860596,0.8462963104248047,0.44287633895874023,0.08332057297229767,0.23931080102920532,0.5225121974945068,4.999999873689376e-05
0.9962276816368103,0.015991050750017166,0.019910721108317375,0.10492946207523346,0.03590945526957512,0.8333333134651184,0.43908292055130005,0.08566860109567642,0.24251863360404968,0.5216068029403687,2.499999936844688e-05
0.9976680278778076,0.012764522805809975,0.01920747384428978,0.10305238515138626,0.031983789056539536,0.8469135761260986,0.42522943019866943,0.08354548364877701,0.239414244890213,0.5083991289138794,2.499999936844688e-05
0.9975308775901794,0.011921847239136696,0.018986595794558525,0.10229767113924026,0.0309126116335392,0.8611111044883728,0.4023692309856415,0.0842660665512085,0.24047760665416718,0.4819835126399994,2.499999936844688e-05
0.9973936676979065,0.012408779002726078,0.018633905798196793,0.10185348242521286,0.03103897161781788,0.845061719417572,0.41486719250679016,0.08406596630811691,0.23981116712093353,0.4941456615924835,2.499999936844688e-05
0.9966392517089844,0.012700671330094337,0.01932445727288723,0.10312151908874512,0.032027460634708405,0.8518518805503845,0.4202508330345154,0.0855323001742363,0.2418091893196106,0.4987888038158417,2.499999936844688e-05
0.9970507621765137,0.013304051011800766,0.019219396635890007,0.1028255894780159,0.03252897784113884,0.8376542925834656,0.43006783723831177,0.08306603878736496,0.2383948415517807,0.5075531601905823,2.499999936844688e-05
0.9964334964752197,0.01313142478466034,0.01785309426486492,0.10018947720527649,0.03099367581307888,0.8339506387710571,0.43460047245025635,0.0850292518734932,0.24132601916790009,0.5173308849334717,2.499999936844688e-05
0.997462272644043,0.01159834023565054,0.018165167421102524,0.10067322105169296,0.02977124974131584,0.8586419820785522,0.40003666281700134,0.08305203169584274,0.23775869607925415,0.48059719800949097,2.499999936844688e-05
0.9966392517089844,0.01222165860235691,0.018496932461857796,0.10080529004335403,0.030729759484529495,0.8481481671333313,0.423160195350647,0.08426594734191895,0.23995257914066315,0.507398247718811,2.499999936844688e-05
0.9980795383453369,0.010205395519733429,0.018013648688793182,0.10022854059934616,0.028223315253853798,0.8524691462516785,0.41506364941596985,0.08242849260568619,0.2369285374879837,0.4962485730648041,2.499999936844688e-05
0.9971879124641418,0.01259125117212534,0.01801501028239727,0.09962555766105652,0.03060166724026203,0.8283950686454773,0.47481557726860046,0.08509282022714615,0.24116939306259155,0.5583333373069763,2.499999936844688e-05
0.9979423880577087,0.009771054610610008,0.017816873267292976,0.09906840324401855,0.02759309485554695,0.8500000238418579,0.41075482964515686,0.08395306020975113,0.23933079838752747,0.49247074127197266,2.499999936844688e-05
0.9975308775901794,0.010413683950901031,0.017905302345752716,0.09962428361177444,0.028324270620942116,0.8506172895431519,0.4080581068992615,0.08238839358091354,0.23699960112571716,0.48610514402389526,2.499999936844688e-05
0.997462272644043,0.010700606741011143,0.017269551753997803,0.09792522341012955,0.02797054685652256,0.8444444537162781,0.4262879490852356,0.08373448252677917,0.23909631371498108,0.5084950923919678,1.249999968422344e-05
0.9975994229316711,0.009677411988377571,0.01724049262702465,0.09712707251310349,0.026914849877357483,0.8506172895431519,0.41337287425994873,0.08213337510824203,0.23646104335784912,0.4945661425590515,1.249999968422344e-05
0.998491108417511,0.008660300634801388,0.017104852944612503,0.09714412689208984,0.02577158994972706,0.8567901253700256,0.40161100029945374,0.08382141590118408,0.239524707198143,0.4802525043487549,1.249999968422344e-05
0.9982167482376099,0.008948972448706627,0.016717849299311638,0.09668447822332382,0.025631286203861237,0.8641975522041321,0.39280325174331665,0.08409975469112396,0.2397848665714264,0.47380879521369934,1.249999968422344e-05
0.9979423880577087,0.008822974748909473,0.01665007323026657,0.09691023826599121,0.02547304891049862,0.8530864119529724,0.4143921732902527,0.08477158844470978,0.24051423370838165,0.4987832009792328,1.249999968422344e-05
0.9978737831115723,0.009004268795251846,0.017004357650876045,0.09689175337553024,0.02600131742656231,0.8574073910713196,0.39551717042922974,0.08349408209323883,0.23881644010543823,0.4792812764644623,1.249999968422344e-05
0.9980109930038452,0.008564984425902367,0.016507655382156372,0.09560701996088028,0.02507960796356201,0.854938268661499,0.39472532272338867,0.08349201083183289,0.23882944881916046,0.4734002351760864,1.249999968422344e-05
0.9978052377700806,0.00831559021025896,0.016834059730172157,0.09623046964406967,0.02515515312552452,0.845678985118866,0.4131506681442261,0.0845818892121315,0.24035079777240753,0.49613964557647705,1.249999968422344e-05
0.9982167482376099,0.00832407083362341,0.01671268418431282,0.09602853655815125,0.02504384145140648,0.8617283701896667,0.3852638602256775,0.08281532675027847,0.23776564002037048,0.4664035439491272,1.249999968422344e-05
0.9977366328239441,0.009460614062845707,0.016094492748379707,0.0946897342801094,0.02556675486266613,0.8530864119529724,0.4177267253398895,0.08235135674476624,0.23686176538467407,0.49867135286331177,1.249999968422344e-05
0.9980795383453369,0.00848070066422224,0.01659805327653885,0.09569920599460602,0.025082899257540703,0.8543210029602051,0.40906450152397156,0.08302498608827591,0.23791253566741943,0.49179917573928833,1.249999968422344e-05
0.9980795383453369,0.009053051471710205,0.016184573993086815,0.0949801355600357,0.025243215262889862,0.8524691462516785,0.41347217559814453,0.08529539406299591,0.2412698119878769,0.4987797737121582,1.249999968422344e-05
0.997462272644043,0.009442746639251709,0.016307180747389793,0.09498611092567444,0.02573920413851738,0.8604938387870789,0.39510223269462585,0.08400709927082062,0.23948082327842712,0.47518205642700195,1.249999968422344e-05
0.9987654089927673,0.006296391598880291,0.016627874225378036,0.0956791415810585,0.02291897125542164,0.8469135761260986,0.41143468022346497,0.0836452767252922,0.23951466381549835,0.49636155366897583,1.249999968422344e-05
0.9984225034713745,0.006988064851611853,0.016194995492696762,0.09477259963750839,0.023183781653642654,0.8598765134811401,0.38498905301094055,0.08317502588033676,0.2384982705116272,0.46892985701560974,6.24999984211172e-06
0.9986282587051392,0.007600648328661919,0.016106219962239265,0.09391540288925171,0.02371179684996605,0.8580247163772583,0.39729875326156616,0.08378668874502182,0.23926353454589844,0.4784752428531647,6.24999984211172e-06
0.9988340139389038,0.006844544783234596,0.01585344597697258,0.09379082918167114,0.022688664495944977,0.8623456954956055,0.38998574018478394,0.08281850069761276,0.23782840371131897,0.4722256362438202,6.24999984211172e-06
0.9986282587051392,0.007003116421401501,0.01594691351056099,0.09397966414690018,0.022951116785407066,0.8586419820785522,0.3941499888896942,0.08354510366916656,0.23885032534599304,0.47798797488212585,6.24999984211172e-06
0.998971164226532,0.005667334422469139,0.015845617279410362,0.09384266287088394,0.02151566371321678,0.8586419820785522,0.3929091691970825,0.08308295905590057,0.23807938396930695,0.4749588966369629,6.24999984211172e-06
0.9987654089927673,0.006505520083010197,0.015447990968823433,0.0928497463464737,0.021960970014333725,0.8574073910713196,0.3851298987865448,0.08253086358308792,0.23744896054267883,0.46788454055786133,3.12499992105586e-06
0.9980109930038452,0.0073937526904046535,0.015822434797883034,0.09354440122842789,0.023214593529701233,0.8611111044883728,0.3766014873981476,0.08306460827589035,0.23828119039535522,0.45905494689941406,3.12499992105586e-06
0.9986282587051392,0.006457828450948,0.015328411012887955,0.09246259182691574,0.021792473271489143,0.8623456954956055,0.3859102427959442,0.0833781510591507,0.23862197995185852,0.4687829315662384,3.12499992105586e-06
0.9979423880577087,0.006927425041794777,0.015600505284965038,0.09272205084562302,0.022533543407917023,0.8629629611968994,0.3934294283390045,0.0826917216181755,0.23757579922676086,0.4756178557872772,3.12499992105586e-06
0.9988340139389038,0.006397745572030544,0.015391635708510876,0.09285396337509155,0.02179919183254242,0.8641975522041321,0.3862870931625366,0.08388929069042206,0.23946580290794373,0.4689929783344269,3.12499992105586e-06
0.9982852935791016,0.007027524523437023,0.016240568831562996,0.09345132857561111,0.023271093145012856,0.8592592477798462,0.387555330991745,0.0833430215716362,0.23859022557735443,0.4690967798233032,3.12499992105586e-06
0.9982167482376099,0.006769347935914993,0.015717409551143646,0.09260734170675278,0.022465161979198456,0.8635802268981934,0.385008841753006,0.08307496458292007,0.23826105892658234,0.46703043580055237,3.12499992105586e-06
0.9986282587051392,0.006572534330189228,0.01577681116759777,0.09311659634113312,0.02235517092049122,0.8617283701896667,0.38305574655532837,0.08279784768819809,0.23781335353851318,0.4646643102169037,1.56249996052793e-06
0.9986968636512756,0.006802385672926903,0.015379374846816063,0.09191446006298065,0.022168025374412537,0.8580247163772583,0.3885786235332489,0.08334600180387497,0.23857343196868896,0.47071653604507446,1.56249996052793e-06
0.9986968636512756,0.006304367911070585,0.015176136046648026,0.0914958193898201,0.021486934274435043,0.8617283701896667,0.38129472732543945,0.08333197236061096,0.23856668174266815,0.46319127082824707,1.56249996052793e-06
0.9988340139389038,0.007013600319623947,0.015234766528010368,0.09182434529066086,0.022249087691307068,0.8611111044883728,0.3811992406845093,0.08324860781431198,0.23841051757335663,0.4631201922893524,1.56249996052793e-06
0.9988340139389038,0.006008230149745941,0.015281189233064651,0.09156513959169388,0.021287061274051666,0.8598765134811401,0.3801766633987427,0.08294814079999924,0.2379651516675949,0.4616018831729889,1.56249996052793e-06
0.9987654089927673,0.006639622151851654,0.01598895713686943,0.093536376953125,0.022632043808698654,0.8598765134811401,0.3815059959888458,0.08281473815441132,0.23777449131011963,0.46287208795547485,9.999999974752427e-07
0.9991083741188049,0.005871534813195467,0.015417780727148056,0.092038594186306,0.02129310555756092,0.8611111044883728,0.38117358088493347,0.08330459147691727,0.23856085538864136,0.463628888130188,9.999999974752427e-07
0.9991083741188049,0.005436522886157036,0.01534314826130867,0.09190072119235992,0.02078014612197876,0.8598765134811401,0.38201621174812317,0.08303350955247879,0.23810265958309174,0.4640333354473114,9.999999974752427e-07
0.9991083741188049,0.005527801346033812,0.015603575855493546,0.09253545850515366,0.02113092504441738,0.8611111044883728,0.38215145468711853,0.08318595588207245,0.23828960955142975,0.46421509981155396,9.999999974752427e-07
0.9988340139389038,0.005922543350607157,0.01540954876691103,0.0924767330288887,0.021330153569579124,0.8604938387870789,0.38270410895347595,0.08326474577188492,0.23841872811317444,0.4648267328739166,9.999999974752427e-07
0.9989026188850403,0.00623279670253396,0.015254892408847809,0.09227927029132843,0.02149268426001072,0.8635802268981934,0.37942269444465637,0.0828384980559349,0.2377740740776062,0.4614446461200714,9.999999974752427e-07
0.9991083741188049,0.005717141088098288,0.015072522684931755,0.09135635942220688,0.02079532854259014,0.8598765134811401,0.3859209418296814,0.0831187516450882,0.23823997378349304,0.46829894185066223,9.999999974752427e-07
0.9987654089927673,0.005667853634804487,0.014884221367537975,0.0915243849158287,0.02055521309375763,0.8586419820785522,0.38429564237594604,0.08348943293094635,0.2388143092393875,0.46689754724502563,9.999999974752427e-07
0.998971164226532,0.005735254380851984,0.015106141567230225,0.09195573627948761,0.020838171243667603,0.8623456954956055,0.3813742399215698,0.08310453593730927,0.23818792402744293,0.4637193977832794,9.999999974752427e-07
0.9982167482376099,0.006540179718285799,0.015362048521637917,0.09217449277639389,0.021901575848460197,0.8629629611968994,0.3835112452507019,0.08327960222959518,0.23845532536506653,0.4658289849758148,9.999999974752427e-07
0.9991769790649414,0.005423491820693016,0.015398615971207619,0.09208912402391434,0.020824400708079338,0.8629629611968994,0.38170555233955383,0.0828440710902214,0.2378101497888565,0.46351152658462524,9.999999974752427e-07
0.9982852935791016,0.006322196219116449,0.01562443096190691,0.09269610047340393,0.02194857783615589,0.8623456954956055,0.3798682987689972,0.08317722380161285,0.23832494020462036,0.4620661735534668,9.999999974752427e-07
0.9986968636512756,0.006589625030755997,0.015119211748242378,0.09166606515645981,0.02169659547507763,0.8641975522041321,0.3817075192928314,0.08314965665340424,0.23829171061515808,0.46363022923469543,9.999999974752427e-07
0.9989026188850403,0.006056041922420263,0.01502951793372631,0.09163643419742584,0.021074365824460983,0.8617283701896667,0.3825594484806061,0.0830988958477974,0.2382499724626541,0.4643964469432831,9.999999974752427e-07
0.9984225034713745,0.006364308763295412,0.015940634533762932,0.09318851679563522,0.022288614884018898,0.8592592477798462,0.3833131492137909,0.08325459063053131,0.23852384090423584,0.4653552770614624,9.999999974752427e-07
0.9982167482376099,0.006337735336273909,0.015685152262449265,0.09262470155954361,0.022026998922228813,0.8586419820785522,0.3804091811180115,0.08322396874427795,0.23846600949764252,0.4626463055610657,9.999999974752427e-07
0.9989026188850403,0.0063232979737222195,0.015266139060258865,0.0918320044875145,0.021594354882836342,0.8592592477798462,0.3812216520309448,0.08278881013393402,0.2377910315990448,0.4632137417793274,9.999999974752427e-07
0.9987654089927673,0.005947018973529339,0.01566854864358902,0.0926760882139206,0.021624578163027763,0.8617283701896667,0.3823172450065613,0.08273568749427795,0.23768649995326996,0.4635981023311615,9.999999974752427e-07
0.9989026188850403,0.006267594639211893,0.01524723693728447,0.09175868332386017,0.021511828526854515,0.8611111044883728,0.38121190667152405,0.08269321173429489,0.23765020072460175,0.46265900135040283,9.999999974752427e-07
0.9981481432914734,0.006296345964074135,0.015384565107524395,0.09219668805599213,0.02167847566306591,0.8623456954956055,0.38035842776298523,0.08272310346364975,0.23768572509288788,0.4619622528553009,9.999999974752427e-07
0.9984225034713745,0.006463740486651659,0.015438231639564037,0.09235343337059021,0.021904954686760902,0.8611111044883728,0.3810473680496216,0.08296147733926773,0.23799332976341248,0.46274617314338684,9.999999974752427e-07
0.9991083741188049,0.005167587660253048,0.015424549579620361,0.09211978316307068,0.020580025389790535,0.8598765134811401,0.38562583923339844,0.08337444812059402,0.23858651518821716,0.46759578585624695,9.999999974752427e-07
0.998491108417511,0.006584553513675928,0.015417647548019886,0.09202458709478378,0.02200016938149929,0.8611111044883728,0.38466885685920715,0.08318027853965759,0.2382192313671112,0.4665764570236206,9.999999974752427e-07
0.9991769790649414,0.005104174371808767,0.015560684725642204,0.092667356133461,0.020663535222411156,0.86543208360672,0.38007113337516785,0.08277009427547455,0.2376224249601364,0.46108514070510864,9.999999974752427e-07
0.9988340139389038,0.005514228716492653,0.014849988743662834,0.09094733744859695,0.02036270685493946,0.8623456954956055,0.3798041045665741,0.08290048688650131,0.23787301778793335,0.4613744914531708,9.999999974752427e-07
0.9988340139389038,0.005447682924568653,0.015180831775069237,0.09167863428592682,0.020627381280064583,0.8641975522041321,0.38029783964157104,0.08290345221757889,0.2378614842891693,0.4620772898197174,9.999999974752427e-07
0.9988340139389038,0.006341884844005108,0.01513733807951212,0.09075489640235901,0.021481342613697052,0.8666666746139526,0.3792048692703247,0.0832163542509079,0.23835918307304382,0.4614354968070984,9.999999974752427e-07
0.9994512796401978,0.005282682366669178,0.015184747986495495,0.09152767807245255,0.020463453605771065,0.8611111044883728,0.3836158514022827,0.08338651061058044,0.2385265827178955,0.4656509459018707,9.999999974752427e-07
0.998971164226532,0.005652876570820808,0.015089119784533978,0.09170877933502197,0.02074480429291725,0.8611111044883728,0.38102155923843384,0.08322703838348389,0.2383168488740921,0.4629179537296295,9.999999974752427e-07
0.9986968636512756,0.0058552781119942665,0.015102031640708447,0.09187569469213486,0.02096392586827278,0.8623456954956055,0.3821975588798523,0.08326418697834015,0.23837223649024963,0.46418002247810364,9.999999974752427e-07
0.998491108417511,0.006323181092739105,0.015277833677828312,0.09185397624969482,0.0216040201485157,0.8635802268981934,0.38278958201408386,0.0828486979007721,0.23768779635429382,0.4645240604877472,9.999999974752427e-07
0.998971164226532,0.006085697561502457,0.014995084144175053,0.09155651926994324,0.021063165739178658,0.8617283701896667,0.38217994570732117,0.08303526788949966,0.2379828244447708,0.46414971351623535,9.999999974752427e-07
