accuracy,loss,val_accuracy,val_loss
0.05349794402718544,3.196260929107666,0.040740739554166794,3.318075180053711
0.08820302039384842,3.0262181758880615,0.03703703731298447,3.6439497470855713
0.14074073731899261,2.7300922870635986,0.10679012537002563,2.9200048446655273
0.21550068259239197,2.39548659324646,0.17530864477157593,2.535841703414917
0.2899862825870514,2.11281156539917,0.26913580298423767,2.188035488128662
0.3698902726173401,1.8685380220413208,0.27037036418914795,2.117844820022583
0.4318244159221649,1.6526837348937988,0.37654322385787964,1.8514693975448608
0.48998627066612244,1.4706532955169678,0.395061731338501,1.7739818096160889
0.550000011920929,1.3096115589141846,0.4444444477558136,1.60489022731781
0.5986968278884888,1.1616122722625732,0.4234567880630493,1.7179338932037354
0.647599458694458,1.036096453666687,0.4148148000240326,1.7062681913375854
0.6860082149505615,0.9352157711982727,0.404938280582428,1.7487990856170654
0.7189300656318665,0.8462902307510376,0.5037037134170532,1.4859702587127686
0.7554183602333069,0.7503499388694763,0.6395061612129211,1.1067860126495361
0.7820301651954651,0.684786319732666,0.644444465637207,1.091833472251892
0.8044581413269043,0.6175023317337036,0.6481481194496155,1.0325411558151245
0.8259259462356567,0.5682753324508667,0.5777778029441833,1.2415226697921753
0.8395747542381287,0.5185521841049194,0.6104938387870789,1.135371446609497
0.8586419820785522,0.4766729474067688,0.6080247163772583,1.1835777759552002
0.877846360206604,0.42135462164878845,0.7067901492118835,0.866656482219696
0.8864197731018066,0.3927792012691498,0.7067901492118835,0.855811595916748
0.898216724395752,0.3622216582298279,0.6475308537483215,1.0370068550109863
0.9119341373443604,0.32645612955093384,0.5419753193855286,1.4240236282348633
0.9165980815887451,0.30887991189956665,0.7524691224098206,0.7791435122489929
0.9260631203651428,0.28272971510887146,0.6469135880470276,1.0664528608322144
0.9346364736557007,0.2576557993888855,0.6030864119529724,1.2234293222427368
0.9372428059577942,0.2447797954082489,0.7358024716377258,0.7917205691337585
0.9425926208496094,0.22877687215805054,0.6265432238578796,1.1549686193466187
0.9454046487808228,0.21992912888526917,0.6956790089607239,0.8764424920082092
0.9510288238525391,0.198444202542305,0.6728395223617554,0.9761554002761841
0.9530178308486938,0.192247211933136,0.7012345790863037,0.886195719242096
0.9557613134384155,0.18399272859096527,0.6376543045043945,1.1248393058776855
0.958367645740509,0.1732892245054245,0.6617283821105957,1.009382963180542
0.9612482786178589,0.16046984493732452,0.6283950805664062,1.140086054801941
0.9657750129699707,0.15129919350147247,0.7216049432754517,0.8062747120857239
0.9672839641571045,0.14205603301525116,0.7864197492599487,0.6220301389694214
0.9672839641571045,0.13945814967155457,0.7407407164573669,0.803844153881073
0.9707133173942566,0.13034527003765106,0.7092592716217041,0.8655544519424438
0.9746913313865662,0.12047989666461945,0.6839506030082703,0.9631161689758301
0.9751029014587402,0.11742148548364639,0.7413580417633057,0.7224823832511902
0.9726337194442749,0.11414580047130585,0.7925925850868225,0.6312870979309082
0.9746913313865662,0.11134753376245499,0.8049382567405701,0.5855544805526733
0.9758573174476624,0.10506676882505417,0.7049382925033569,0.9038854241371155
0.9780521392822266,0.09966515749692917,0.7086419463157654,0.9218684434890747
