accuracy,loss,val_accuracy,val_loss
0.0017146776663139462,6.601251602172852,0.0024691359139978886,6.629448890686035
0.0016460905317217112,6.573888778686523,0.0018518518190830946,6.606279373168945
0.002194787375628948,6.565242290496826,0.0012345679569989443,6.587596893310547
0.002674897201359272,6.550833702087402,0.004938271827995777,6.588176250457764
0.00425240071490407,6.531774520874023,0.0024691359139978886,6.595398902893066
0.00486968457698822,6.511206150054932,0.003703703638166189,6.601093292236328
0.006241426803171635,6.482706069946289,0.0018518518190830946,6.601370811462402
0.008436214178800583,6.449710845947266,0.0024691359139978886,6.610622406005859
0.009945129975676537,6.409326076507568,0.0006172839784994721,6.628256797790527
0.012688614428043365,6.3513875007629395,0.0006172839784994721,6.602433204650879
0.016392318531870842,6.292960166931152,0.003086419776082039,6.615069389343262
0.020576132461428642,6.220821380615234,0.0018518518190830946,6.606441020965576
0.02599451318383217,6.131868362426758,0.0006172839784994721,6.566746711730957
0.03155006840825081,6.029613971710205,0.003086419776082039,6.619902610778809
0.03998628258705139,5.904425621032715,0.006172839552164078,6.533179759979248
0.0521261990070343,5.7585859298706055,0.009876543655991554,6.45965576171875
0.06193415820598602,5.592173099517822,0.010493827052414417,6.492727756500244
0.06968449801206589,5.411636829376221,0.011111111380159855,6.421431541442871
0.0867626890540123,5.215776443481445,0.009259259328246117,6.3678202629089355
0.10096021741628647,5.022359848022461,0.012962962500751019,6.339423656463623
0.12016461044549942,4.805383682250977,0.014814814552664757,6.210504531860352
0.13909465074539185,4.595514297485352,0.015432098880410194,6.319347381591797
0.1624828577041626,4.372734546661377,0.011111111380159855,6.526727676391602
0.18353909254074097,4.153289794921875,0.029012344777584076,5.704024314880371
0.21213991940021515,3.941911458969116,0.014814814552664757,6.066287994384766
0.2412208467721939,3.7121527194976807,0.015432098880410194,6.240223407745361
0.2649519741535187,3.5187180042266846,0.012345679104328156,6.582131862640381
0.291838139295578,3.305668830871582,0.03024691343307495,5.897290229797363
0.3326474726200104,3.1005659103393555,0.017283950001001358,6.104067802429199
0.3584362268447876,2.922389030456543,0.01975308731198311,6.20736837387085
0.38950616121292114,2.732118844985962,0.05000000074505806,5.019195079803467
0.42983537912368774,2.5370969772338867,0.02222222276031971,5.866116523742676
0.46488338708877563,2.3687570095062256,0.045679014176130295,5.0849385261535645
0.4950617253780365,2.207911491394043,0.04135802388191223,5.346114635467529
0.5337448716163635,2.0443668365478516,0.04444444552063942,5.191190242767334
0.5657064318656921,1.8973486423492432,0.020370369777083397,6.2271246910095215
0.5904663801193237,1.7825182676315308,0.02469135820865631,6.1454386711120605
0.6346364617347717,1.6183927059173584,0.05925925821065903,4.664646625518799
0.6556927561759949,1.505456805229187,0.04814814776182175,5.434404373168945
0.6869684457778931,1.4046121835708618,0.04197530820965767,5.832643032073975
0.7183127403259277,1.2693941593170166,0.051234569400548935,4.918360710144043
0.7437585592269897,1.1789600849151611,0.032098766416311264,5.74168586730957
0.7733196020126343,1.0808606147766113,0.05925925821065903,4.744920253753662
0.7939643263816833,0.9899280667304993,0.06481481343507767,4.750611782073975
0.8196845054626465,0.8969182968139648,0.028395062312483788,6.261333465576172
0.8342249393463135,0.8282132148742676,0.05000000074505806,5.167657852172852
0.8478738069534302,0.77789705991745,0.045679014176130295,5.610742092132568
0.86543208360672,0.7033481597900391,0.07222222536802292,4.684769630432129
0.8812071084976196,0.6443111300468445,0.04382716119289398,5.910382270812988
0.8885459303855896,0.6010474562644958,0.0783950611948967,4.560732841491699
0.9052126407623291,0.5414676666259766,0.05617284029722214,5.132780075073242
0.9076131582260132,0.5195649266242981,0.05246913433074951,5.228827953338623
0.9215363264083862,0.47151774168014526,0.06111111119389534,5.184103012084961
0.9251028895378113,0.44763803482055664,0.03703703731298447,6.265241622924805
0.9312071204185486,0.41104674339294434,0.07407407462596893,4.747114181518555
0.9384087920188904,0.38217461109161377,0.08024691045284271,4.574765682220459
0.9466392397880554,0.3563941717147827,0.0555555559694767,5.437158584594727
0.9497256278991699,0.32694047689437866,0.0654321014881134,4.878474235534668
0.9507544636726379,0.31944289803504944,0.0506172850728035,5.723268508911133
0.955692708492279,0.2976400852203369,0.03333333507180214,6.424291133880615
0.9589163064956665,0.27797529101371765,0.07098765671253204,5.007745742797852
0.9593964219093323,0.26538005471229553,0.08580246567726135,4.688403129577637
0.9629629850387573,0.2548503577709198,0.04691357910633087,5.790060043334961
0.9670782089233398,0.2393554151058197,0.05802468955516815,5.777281284332275
0.9650205969810486,0.23687134683132172,0.06666667014360428,5.106470108032227
0.9662551283836365,0.22661477327346802,0.08641975373029709,4.868772506713867
0.9696844816207886,0.21062205731868744,0.08580246567726135,4.711195945739746
0.972016453742981,0.1951724737882614,0.06111111119389534,5.504358291625977
0.9754458069801331,0.18793146312236786,0.08456790447235107,4.80094575881958
0.9769547581672668,0.17958298325538635,0.054320987313985825,5.764803409576416
0.9755144119262695,0.17415796220302582,0.04444444552063942,5.925456523895264
0.9766117930412292,0.16986925899982452,0.05370370298624039,6.183792591094971
0.9783264994621277,0.16044235229492188,0.0932098776102066,4.680466175079346
0.9768175482749939,0.16312415897846222,0.09197530895471573,4.692581653594971
0.9823045134544373,0.14499732851982117,0.07716049253940582,5.04625129699707
0.9814128875732422,0.14282037317752838,0.08456790447235107,4.641810894012451
0.9833333492279053,0.1346307396888733,0.07777778059244156,4.903316497802734
0.9820987582206726,0.136540949344635,0.06790123134851456,5.258791446685791
0.9817558526992798,0.1371183544397354,0.08641975373029709,4.924261569976807
0.983401894569397,0.12704169750213623,0.06111111119389534,5.474981307983398
0.9849794507026672,0.12177569419145584,0.06975308805704117,5.258873462677002
0.984430730342865,0.1203211173415184,0.07283950597047806,5.266153812408447
0.9851166009902954,0.11531998217105865,0.08024691045284271,5.084299564361572
0.9864883422851562,0.11286478489637375,0.08641975373029709,4.858470916748047
0.9870370626449585,0.10705514252185822,0.06790123134851456,5.422068119049072
0.9882029891014099,0.10188160836696625,0.07098765671253204,5.29673957824707
0.9876543283462524,0.10076070576906204,0.07530864328145981,5.142236232757568
0.987585723400116,0.09725525230169296,0.0962962955236435,4.921442985534668
0.9888203144073486,0.09688941389322281,0.08950617164373398,4.981503963470459
0.9884088039398193,0.09264731407165527,0.07962962985038757,5.164396286010742
0.9868312478065491,0.09725580364465714,0.07654321193695068,5.118410587310791
0.9896433353424072,0.08842466026544571,0.07037036865949631,5.2341084480285645
