,accuracy,loss,val_accuracy,val_loss
30,0.09190671890974045,2.4857020378112793,0.04197530820965767,5.654232978820801
31,0.09602195024490356,2.4598026275634766,0.04197530820965767,4.903485298156738
32,0.10130315274000168,2.427237033843994,0.03950617462396622,4.702892780303955
33,0.10699588805437088,2.395303726196289,0.046296294778585434,4.536330699920654
34,0.11028806865215302,2.359574317932129,0.043209876865148544,3.808964252471924
35,0.11961591243743896,2.3337767124176025,0.04135802388191223,4.124879360198975
36,0.12112482637166977,2.3086698055267334,0.04382716119289398,3.757936954498291
37,0.13024690747261047,2.283504009246826,0.037654321640729904,4.059050559997559
38,0.13443072140216827,2.2547311782836914,0.059876542538404465,3.1240739822387695
39,0.14506173133850098,2.2241852283477783,0.04259259253740311,3.5485270023345947
40,0.15137174725532532,2.1968722343444824,0.059876542538404465,3.1519761085510254
41,0.15541838109493256,2.1685562133789062,0.05370370298624039,3.292635679244995
42,0.15747599303722382,2.135972261428833,0.059876542538404465,3.1284689903259277
43,0.17030178010463715,2.109062433242798,0.04444444552063942,4.552929401397705
44,0.17167352139949799,2.086371660232544,0.05246913433074951,3.8822314739227295
45,0.18312756717205048,2.0451841354370117,0.05864197388291359,3.562880277633667
46,0.1856652945280075,2.0249578952789307,0.0783950611948967,3.048663854598999
47,0.1913580298423767,2.000335216522217,0.11049382388591766,2.95988130569458
48,0.19245541095733643,1.9761838912963867,0.0882716029882431,3.0796115398406982
49,0.20342935621738434,1.9435412883758545,0.11419752985239029,3.0281434059143066
50,0.20541837811470032,1.9287972450256348,0.09876543283462524,2.4769091606140137
51,0.21179698407649994,1.909958839416504,0.12716048955917358,2.8814048767089844
52,0.21447187662124634,1.8874061107635498,0.10864197462797165,3.214578866958618
53,0.2172839492559433,1.8733285665512085,0.12777778506278992,2.932241678237915
54,0.22592592239379883,1.8441874980926514,0.09197530895471573,3.119731903076172
55,0.22962963581085205,1.8362115621566772,0.13271604478359222,2.8543951511383057
56,0.23827160894870758,1.8138270378112793,0.15246912837028503,2.5517258644104004
57,0.24231824278831482,1.7965790033340454,0.0833333358168602,3.0084190368652344
58,0.24684499204158783,1.7822954654693604,0.08580246567726135,2.982213020324707
59,0.2530178427696228,1.7689443826675415,0.13703703880310059,2.883577585220337
60,0.26008230447769165,1.7469825744628906,0.11975308507680893,2.8879220485687256
61,0.26735255122184753,1.7277051210403442,0.1358024626970291,2.4230661392211914
62,0.268930047750473,1.7193455696105957,0.15555556118488312,2.2841405868530273
63,0.26769548654556274,1.7097628116607666,0.17901234328746796,2.115952491760254
64,0.2792866826057434,1.694759488105774,0.16543209552764893,2.4182097911834717
65,0.27798354625701904,1.6738909482955933,0.17530864477157593,2.1608171463012695
66,0.291015088558197,1.6660488843917847,0.15246912837028503,2.7844955921173096
67,0.29739367961883545,1.6457933187484741,0.17901234328746796,2.1330432891845703
68,0.2908093333244324,1.645584225654602,0.202469140291214,2.0743327140808105
69,0.30384087562561035,1.6261554956436157,0.17592592537403107,2.052225112915039
70,0.3078189194202423,1.6099449396133423,0.21049383282661438,1.988350749015808
71,0.3165294826030731,1.593875527381897,0.20987653732299805,1.9359289407730103
72,0.3185185194015503,1.5772597789764404,0.2271604984998703,1.9028854370117188
73,0.3222222328186035,1.566347599029541,0.2549382746219635,1.836031436920166
74,0.3259945213794708,1.5547375679016113,0.16419753432273865,2.500896453857422
75,0.3412894308567047,1.5360336303710938,0.15864197909832,1.986308217048645
76,0.3409464955329895,1.5327829122543335,0.21790122985839844,1.9045779705047607
77,0.35027435421943665,1.5036011934280396,0.23950617015361786,1.8718219995498657
78,0.350068598985672,1.5001850128173828,0.259876549243927,1.8565183877944946
79,0.35562413930892944,1.4843876361846924,0.2351851910352707,1.9427605867385864
80,0.36323732137680054,1.4753735065460205,0.30000001192092896,1.5725805759429932
81,0.3710562288761139,1.459140658378601,0.2617284059524536,1.9111772775650024
82,0.37736624479293823,1.4382312297821045,0.37654322385787964,1.536581039428711
83,0.37462276220321655,1.4323570728302002,0.35061728954315186,1.5471811294555664
84,0.3897119462490082,1.4157922267913818,0.3253086507320404,1.6442761421203613
85,0.38456788659095764,1.408251404762268,0.27530863881111145,1.8112114667892456
86,0.40438956022262573,1.3857089281082153,0.35185185074806213,1.4875454902648926
87,0.4013717472553253,1.368179440498352,0.327160507440567,1.4938580989837646
88,0.408984899520874,1.3641088008880615,0.23395061492919922,2.3448917865753174
89,0.4170781970024109,1.3511731624603271,0.30617284774780273,1.7996751070022583
90,0.4212619960308075,1.324677586555481,0.35061728954315186,1.7770251035690308
91,0.42133060097694397,1.3187202215194702,0.45185184478759766,1.314781904220581
92,0.4383401870727539,1.310302495956421,0.45987653732299805,1.3389497995376587
93,0.4406035542488098,1.2998331785202026,0.45679011940956116,1.2781108617782593
94,0.44993141293525696,1.2771461009979248,0.4203703701496124,1.326470136642456
95,0.45788753032684326,1.2570592164993286,0.3907407522201538,1.42316472530365
96,0.45569273829460144,1.2493816614151,0.42098766565322876,1.3493714332580566
97,0.4635116457939148,1.238383173942566,0.4475308656692505,1.3095558881759644
98,0.4718106985092163,1.2289328575134277,0.45308640599250793,1.3126952648162842
99,0.47688615322113037,1.2098779678344727,0.490123450756073,1.2378935813903809
100,0.48429355025291443,1.201197862625122,0.5901234745979309,1.0314651727676392
101,0.4851166009902954,1.1905899047851562,0.30987653136253357,2.2239294052124023
102,0.496639221906662,1.1759220361709595,0.5234568119049072,1.1441844701766968
103,0.4947873651981354,1.1648859977722168,0.6234567761421204,0.9861570596694946
104,0.5026748776435852,1.1496412754058838,0.4117283821105957,1.296444296836853
105,0.5033607482910156,1.1429277658462524,0.559876561164856,1.1279841661453247
106,0.5120027661323547,1.1374218463897705,0.5901234745979309,1.0202491283416748
107,0.519753098487854,1.116146445274353,0.5901234745979309,1.0486559867858887
108,0.5216735005378723,1.1095157861709595,0.5172839760780334,1.4017772674560547
109,0.5288065671920776,1.0974195003509521,0.5493826866149902,1.1231622695922852
110,0.5242112278938293,1.097036600112915,0.5790123343467712,1.1789482831954956
111,0.5331275463104248,1.0792876482009888,0.674691379070282,0.8740949630737305
112,0.541632354259491,1.0679835081100464,0.6814814805984497,0.8608849048614502
113,0.5363511443138123,1.071122169494629,0.5783950686454773,0.9660481810569763
114,0.5449931621551514,1.0564957857131958,0.6283950805664062,0.9075123071670532
115,0.5504115223884583,1.0442683696746826,0.5833333134651184,1.0159951448440552
116,0.5500686168670654,1.0400465726852417,0.7234567999839783,0.7687962651252747
117,0.5565157532691956,1.0267199277877808,0.5456790328025818,1.0291532278060913
118,0.5665295124053955,1.0062248706817627,0.6962962746620178,0.8566785454750061
119,0.5578874945640564,1.0151265859603882,0.6641975045204163,0.8341957926750183
120,0.5728394985198975,0.9960976839065552,0.6512345671653748,0.9344086647033691
121,0.5709876418113708,0.9931238293647766,0.6308642029762268,0.9137967228889465
122,0.5728394985198975,0.9866446852684021,0.644444465637207,0.9090914726257324
123,0.5816186666488647,0.9743569493293762,0.7228395342826843,0.7395609021186829
124,0.586831271648407,0.9593432545661926,0.6129629611968994,0.9593514204025269
125,0.5897119045257568,0.961025595664978,0.519753098487854,0.9982876777648926
126,0.5980795621871948,0.948972225189209,0.6962962746620178,0.8129569292068481
127,0.5899177193641663,0.9437119960784912,0.7055555582046509,0.7798786163330078
128,0.6023319363594055,0.9309871792793274,0.7172839641571045,0.7531663179397583
129,0.5999314188957214,0.9307633638381958,0.6469135880470276,0.874638020992279
130,0.6113168597221375,0.906794548034668,0.7061728239059448,0.761006236076355
131,0.613305926322937,0.9020501971244812,0.6370370388031006,0.9573056101799011
132,0.618998646736145,0.8945335745811462,0.7067901492118835,0.837800145149231
133,0.6123456954956055,0.8986826539039612,0.4709876477718353,1.0977575778961182
134,0.6274348497390747,0.8734585046768188,0.710493803024292,0.8520955443382263
135,0.6304526925086975,0.8809950947761536,0.719753086566925,0.7314567565917969
136,0.6343621611595154,0.8632363080978394,0.8037037253379822,0.58554607629776
137,0.6390260457992554,0.8520203232765198,0.7308642268180847,0.7449753880500793
138,0.6333333253860474,0.8615301251411438,0.7240740656852722,0.7147258520126343
139,0.6347736716270447,0.850446879863739,0.7450617551803589,0.6918666362762451
140,0.6421810984611511,0.8410999774932861,0.5648148059844971,0.949555516242981
141,0.643552839756012,0.8339537382125854,0.7845678925514221,0.6225173473358154
142,0.6493827104568481,0.829759418964386,0.6302469372749329,0.8771280646324158
143,0.6543895602226257,0.8205814957618713,0.7771604657173157,0.5899355411529541
144,0.6483539342880249,0.8129583597183228,0.7864197492599487,0.5828720927238464
145,0.6536351442337036,0.8053117394447327,0.8141975402832031,0.5103235244750977
146,0.6603566408157349,0.7985164523124695,0.8024691343307495,0.5791633129119873
147,0.6562414169311523,0.7949721217155457,0.3493827283382416,1.3292121887207031
148,0.6603566408157349,0.7913641929626465,0.8290123343467712,0.49677857756614685
149,0.6703017950057983,0.7787302732467651,0.719753086566925,0.6491675972938538
150,0.6683813333511353,0.771014928817749,0.6228395104408264,0.8196222186088562
151,0.6733881831169128,0.7746540904045105,0.8067901134490967,0.5391880869865417
152,0.6748971343040466,0.761069118976593,0.8314814567565918,0.49321964383125305
153,0.6776406168937683,0.7678810358047485,0.7253086566925049,0.6639053225517273
154,0.6814814805984497,0.7495096921920776,0.7839506268501282,0.5815050005912781
155,0.6844993233680725,0.7543777227401733,0.8074073791503906,0.5624876618385315
156,0.6817558407783508,0.7444347739219666,0.8604938387870789,0.4255950152873993
157,0.6917009353637695,0.7243619561195374,0.6691358089447021,0.7822948098182678
158,0.6936213970184326,0.7192580699920654,0.8641975522041321,0.41478878259658813
159,0.7023319602012634,0.7151584029197693,0.6117283701896667,0.8118035197257996
160,0.6968449950218201,0.715144693851471,0.779629647731781,0.661460280418396
161,0.7042524218559265,0.706402063369751,0.8592592477798462,0.438914954662323
162,0.6984224915504456,0.7122305631637573,0.7574074268341064,0.6730284094810486
163,0.7128257751464844,0.6920635104179382,0.8265432119369507,0.5167650580406189
164,0.7027434706687927,0.7067092657089233,0.8697530627250671,0.40788906812667847
165,0.7072016596794128,0.7001386284828186,0.7919753193855286,0.5468463897705078
166,0.7040466666221619,0.6884652376174927,0.8259259462356567,0.4930467903614044
167,0.7137174010276794,0.6804184317588806,0.864814817905426,0.41743436455726624
168,0.7198902368545532,0.6727638840675354,0.86543208360672,0.4239101707935333
169,0.7151577472686768,0.672605574131012,0.8901234865188599,0.3635249733924866
170,0.7214677929878235,0.6639624238014221,0.8901234865188599,0.35770922899246216
171,0.7150891423225403,0.6665170192718506,0.8432098627090454,0.4809192419052124
172,0.727091908454895,0.6543567776679993,0.7388888597488403,0.5990481972694397
173,0.7317558526992798,0.6500943303108215,0.88456791639328,0.3634122908115387
174,0.7285322546958923,0.6488047242164612,0.8117284178733826,0.49334871768951416
175,0.7319616079330444,0.6427159309387207,0.864814817905426,0.3985096514225006
176,0.7305212616920471,0.6337771415710449,0.8141975402832031,0.49897584319114685
177,0.7416324019432068,0.6233429908752441,0.8907407522201538,0.35786426067352295
178,0.7331275939941406,0.6341285109519958,0.8148148059844971,0.4896836280822754
179,0.7346364855766296,0.6254802346229553,0.8487654328346252,0.455467164516449
180,0.7412894368171692,0.6174560189247131,0.8672839403152466,0.4000832140445709
181,0.7403978109359741,0.6164286136627197,0.7746913433074951,0.5428837537765503
182,0.7376543283462524,0.6235780119895935,0.8722222447395325,0.363651305437088
183,0.7450617551803589,0.6125590801239014,0.895061731338501,0.3364062011241913
184,0.7494512796401978,0.5934181213378906,0.8870370388031006,0.3470291197299957
185,0.7469821572303772,0.6095536351203918,0.8901234865188599,0.34542733430862427
186,0.7478052377700806,0.6013352870941162,0.8901234865188599,0.3412759304046631
187,0.7508230209350586,0.5894508957862854,0.7660493850708008,0.5894907116889954
188,0.7570644617080688,0.5754526257514954,0.8759258985519409,0.3637390434741974
189,0.7618655562400818,0.574508786201477,0.9259259104728699,0.28187310695648193
190,0.7626200318336487,0.575698971748352,0.8833333253860474,0.341485857963562
191,0.7622770667076111,0.5786826610565186,0.9104938507080078,0.30853837728500366
192,0.7660493850708008,0.5702164769172668,0.855555534362793,0.412826269865036
193,0.7626886367797852,0.5749129056930542,0.8629629611968994,0.39759397506713867
194,0.7616598010063171,0.5763528347015381,0.9129629731178284,0.2904917597770691
195,0.7662551403045654,0.563744068145752,0.9271605014801025,0.2514287233352661
196,0.7690672278404236,0.5605454444885254,0.9240740537643433,0.268198698759079
197,0.7700960040092468,0.5513160228729248,0.8919752836227417,0.33034414052963257
198,0.7765432000160217,0.5426939129829407,0.8975308537483215,0.3547716736793518
199,0.7761316895484924,0.5472832322120667,0.8580247163772583,0.39338526129722595
200,0.7773662805557251,0.5471162796020508,0.5907407402992249,0.8589637279510498
201,0.7704389691352844,0.547223687171936,0.8672839403152466,0.4186953008174896
202,0.7727023363113403,0.5472215414047241,0.8283950686454773,0.4613686501979828
203,0.7810699343681335,0.5332314968109131,0.8691357970237732,0.3912889361381531
204,0.7777091860771179,0.5364399552345276,0.9006173014640808,0.33983832597732544
205,0.7818930149078369,0.5261878371238708,0.9197530746459961,0.2727028727531433
206,0.785322368144989,0.5166388750076294,0.9290123581886292,0.2460019290447235
207,0.783676266670227,0.5227400660514832,0.790123462677002,0.542664110660553
208,0.7877914905548096,0.5182355046272278,0.9283950328826904,0.2481575906276703
209,0.7938957214355469,0.5139069557189941,0.924691379070282,0.25810930132865906
210,0.7923182249069214,0.5080901980400085,0.7574074268341064,0.5954772233963013
211,0.7944444417953491,0.5002832412719727,0.8395061492919922,0.4552019238471985
212,0.7957475781440735,0.49814456701278687,0.9055555462837219,0.32522323727607727
213,0.7906721830368042,0.5054003596305847,0.9333333373069763,0.2486780732870102
214,0.796707808971405,0.5002917051315308,0.9018518328666687,0.2855047881603241
215,0.7908093333244324,0.5033478736877441,0.8888888955116272,0.35979706048965454
216,0.8000686168670654,0.4917360842227936,0.9006173014640808,0.3147335946559906
217,0.8014403581619263,0.4790872037410736,0.9432098865509033,0.20821204781532288
218,0.8024691343307495,0.4825020432472229,0.8808642029762268,0.3513375222682953
219,0.804046630859375,0.48470622301101685,0.9271605014801025,0.2372751533985138
220,0.8082990646362305,0.481476753950119,0.6604938507080078,0.8125104904174805
221,0.7999314069747925,0.4786425530910492,0.800000011920929,0.5405403971672058
222,0.8042523860931396,0.47343263030052185,0.9141975045204163,0.25628793239593506
223,0.8076817393302917,0.47399675846099854,0.9222221970558167,0.24813434481620789
224,0.8029492497444153,0.48182615637779236,0.9333333373069763,0.23361074924468994
225,0.8135802745819092,0.46418309211730957,0.940123438835144,0.2084587961435318
226,0.8051440119743347,0.47135552763938904,0.9530864357948303,0.19325649738311768
227,0.8118655681610107,0.46146389842033386,0.9432098865509033,0.18968826532363892
228,0.8048697113990784,0.47092074155807495,0.7913580536842346,0.5374166369438171
229,0.8100137114524841,0.4609118700027466,0.9549382925033569,0.17300307750701904
230,0.8124828338623047,0.4511798918247223,0.9104938507080078,0.2872827351093292
231,0.8211933970451355,0.4541530907154083,0.9283950328826904,0.22877749800682068
232,0.8161865472793579,0.4552251100540161,0.6209876537322998,0.8465853333473206
233,0.8162551522254944,0.44900351762771606,0.9197530746459961,0.2521534562110901
234,0.81961590051651,0.4471951425075531,0.8919752836227417,0.34097936749458313
235,0.8174896836280823,0.43990951776504517,0.9518518447875977,0.1903841495513916
236,0.81961590051651,0.4432532787322998,0.9320987462997437,0.22110754251480103
237,0.8220850229263306,0.4441904127597809,0.9388889074325562,0.22261489927768707
238,0.8225651383399963,0.4442726671695709,0.9104938507080078,0.27854859828948975
239,0.8252400755882263,0.4353301227092743,0.815432071685791,0.519345223903656
240,0.8303840756416321,0.4240502715110779,0.9179012179374695,0.2509925961494446
241,0.8252400755882263,0.4417848289012909,0.5314815044403076,1.1402840614318848
242,0.8255143761634827,0.43431997299194336,0.9425926208496094,0.18368183076381683
243,0.8281893134117126,0.4229832589626312,0.934567928314209,0.24834656715393066
244,0.8275034427642822,0.4266650378704071,0.9320987462997437,0.23525060713291168
245,0.8324416875839233,0.4204472303390503,0.9450617432594299,0.18530836701393127
246,0.8292180895805359,0.4228898286819458,0.825308620929718,0.4567025303840637
247,0.8346365094184875,0.41482922434806824,0.904938280582428,0.2621351480484009
248,0.8331275582313538,0.4063335955142975,0.924691379070282,0.23289433121681213
249,0.8339506387710571,0.40754234790802,0.790123462677002,0.6076496839523315
250,0.8360767960548401,0.41287919878959656,0.9333333373069763,0.23034048080444336
251,0.8355966806411743,0.406486839056015,0.729629635810852,0.7180265188217163
252,0.8393003940582275,0.39803481101989746,0.960493803024292,0.14897197484970093
253,0.839368999004364,0.4054160416126251,0.9524691104888916,0.18087010085582733
254,0.8382716178894043,0.4048575162887573,0.9592592716217041,0.15402518212795258
255,0.8395061492919922,0.39786496758461,0.9648148417472839,0.13384009897708893
256,0.8370370268821716,0.4027952253818512,0.9611111283302307,0.15160390734672546
257,0.8432098627090454,0.3949381113052368,0.9339506030082703,0.2110830545425415
258,0.8392318487167358,0.3992992043495178,0.9487654566764832,0.1692357361316681
259,0.8415637612342834,0.3951418995857239,0.9549382925033569,0.1614641398191452
260,0.8449245691299438,0.38888946175575256,0.9271605014801025,0.26339900493621826
261,0.8466392159461975,0.38265788555145264,0.8938271403312683,0.3493250608444214
262,0.848216712474823,0.3790970742702484,0.9228395223617554,0.26174071431159973
263,0.850891649723053,0.37872129678726196,0.8907407522201538,0.36096614599227905
264,0.8459533452987671,0.3846411108970642,0.914814829826355,0.2878776788711548
265,0.8482853174209595,0.3851817548274994,0.969753086566925,0.12073616683483124
266,0.8547325134277344,0.36264148354530334,0.9308642148971558,0.2616402208805084
267,0.85342937707901,0.37186431884765625,0.9388889074325562,0.23194201290607452
268,0.8489711880683899,0.3819587826728821,0.6524691581726074,0.9178220629692078
269,0.8474622964859009,0.38277027010917664,0.9320987462997437,0.256472110748291
270,0.8563786149024963,0.35816627740859985,0.9524691104888916,0.186294823884964
271,0.8494513034820557,0.36751553416252136,0.9672839641571045,0.12067833542823792
272,0.8522633910179138,0.37084782123565674,0.9691358208656311,0.12763945758342743
273,0.8567215204238892,0.3604622781276703,0.8265432119369507,0.46931377053260803
274,0.849862813949585,0.3682595491409302,0.9580246806144714,0.16803540289402008
275,0.8587791323661804,0.3599085509777069,0.6401234865188599,0.9378288984298706
276,0.8528806567192078,0.3673974275588989,0.9648148417472839,0.14435632526874542
277,0.8578189015388489,0.3656404912471771,0.8691357970237732,0.3828595280647278
278,0.8550754189491272,0.3673407733440399,0.9222221970558167,0.22095903754234314
279,0.8604252338409424,0.3603772819042206,0.9493827223777771,0.1711207777261734
280,0.859739363193512,0.35381603240966797,0.9537037014961243,0.18910034000873566
281,0.8582990169525146,0.351194828748703,0.9685184955596924,0.11447540670633316
282,0.8688614368438721,0.3415565490722656,0.8925926089286804,0.34704160690307617
283,0.8589163422584534,0.3488527834415436,0.8796296119689941,0.3575443923473358
284,0.8645404577255249,0.33971983194351196,0.9061728119850159,0.25231581926345825
285,0.8622084856033325,0.3480168581008911,0.9685184955596924,0.14123454689979553
286,0.86810702085495,0.33851325511932373,0.9555555582046509,0.14663538336753845
287,0.8667352795600891,0.3329218924045563,0.8839505910873413,0.30969512462615967
288,0.8590534925460815,0.3546421229839325,0.5450617074966431,1.2551764249801636
289,0.8631687164306641,0.34298622608184814,0.9648148417472839,0.13970357179641724
290,0.8700960278511047,0.3440858721733093,0.9641975164413452,0.13071809709072113
291,0.8649519681930542,0.34096360206604004,0.9586419463157654,0.14656774699687958
292,0.8680384159088135,0.34693875908851624,0.9617283940315247,0.13689343631267548
293,0.8724965453147888,0.33434081077575684,0.970370352268219,0.10667461901903152
294,0.8678326606750488,0.34116899967193604,0.7370370626449585,0.7859308123588562
295,0.8728395104408264,0.33440494537353516,0.8672839403152466,0.34304293990135193
296,0.8719478845596313,0.3237763047218323,0.970370352268219,0.10660406947135925
297,0.8740054965019226,0.32616785168647766,0.8888888955116272,0.3962443172931671
298,0.8726337552070618,0.32954296469688416,0.9691358208656311,0.10345395654439926
299,0.8716735243797302,0.3335421681404114,0.9617283940315247,0.13764485716819763
300,0.8776406049728394,0.32130730152130127,0.9746913313865662,0.11523415148258209
301,0.8752400279045105,0.326619029045105,0.9629629850387573,0.1396966576576233
302,0.8717421293258667,0.32591789960861206,0.6697530746459961,0.9317415952682495
303,0.871124804019928,0.32773682475090027,0.9574074149131775,0.14731375873088837
304,0.8734567761421204,0.3269113004207611,0.9722222089767456,0.11595926433801651
305,0.8770233392715454,0.31866881251335144,0.9635802507400513,0.12326616048812866
306,0.8752400279045105,0.31988462805747986,0.969753086566925,0.1154283657670021
307,0.8798353672027588,0.3095080256462097,0.9709876775741577,0.12313531339168549
308,0.8777092099189758,0.31073248386383057,0.9777777791023254,0.10182596743106842
309,0.8796982169151306,0.31245097517967224,0.8660494089126587,0.39230912923812866
310,0.8779149651527405,0.3153963088989258,0.9654321074485779,0.13363958895206451
311,0.8772290945053101,0.31036603450775146,0.9716049432754517,0.09583853930234909
312,0.8756515979766846,0.31233808398246765,0.9518518447875977,0.1929168701171875
313,0.8804526925086975,0.3147351145744324,0.5179012417793274,1.416405200958252
314,0.8860082030296326,0.2975628077983856,0.9592592716217041,0.14423498511314392
315,0.886076807975769,0.2996942102909088,0.8870370388031006,0.3067918121814728
316,0.8843621611595154,0.3014547824859619,0.9592592716217041,0.15675057470798492
317,0.8803154826164246,0.29454946517944336,0.9728395342826843,0.09489790350198746
318,0.8859396576881409,0.29716646671295166,0.9493827223777771,0.21529430150985718
319,0.8884773850440979,0.290233314037323,0.8518518805503845,0.3773624300956726
320,0.8871741890907288,0.2978876233100891,0.9685184955596924,0.1160343661904335
321,0.8901920318603516,0.2926349639892578,0.9580246806144714,0.16734273731708527
322,0.8858024477958679,0.29777929186820984,0.9419752955436707,0.20149599015712738
323,0.8853223323822021,0.29377949237823486,0.969753086566925,0.11241645365953445
324,0.8853223323822021,0.2993990182876587,0.9555555582046509,0.17906074225902557
325,0.8897119164466858,0.2831251621246338,0.9580246806144714,0.1644146740436554
326,0.8852537870407104,0.29976966977119446,0.8080247044563293,0.548683762550354
327,0.8907407522201538,0.2841615378856659,0.9790123701095581,0.08545897901058197
328,0.8926611542701721,0.28209227323532104,0.9586419463157654,0.13614091277122498
329,0.8928669691085815,0.28305643796920776,0.9635802507400513,0.12928296625614166
330,0.8906721472740173,0.285831481218338,0.9679012298583984,0.12088469415903091
331,0.8941015005111694,0.27915579080581665,0.7382715940475464,0.7494125366210938
332,0.8975308537483215,0.2798634469509125,0.9833333492279053,0.07528616487979889
333,0.8899862766265869,0.28848740458488464,0.6104938387870789,1.0899403095245361
334,0.8919752836227417,0.2874993085861206,0.9648148417472839,0.12126769125461578
335,0.8954732418060303,0.2764740586280823,0.970370352268219,0.11553192138671875
336,0.891769528388977,0.2763359844684601,0.9679012298583984,0.12787285447120667
337,0.8961591124534607,0.27831780910491943,0.969753086566925,0.11664126068353653
338,0.8905349969863892,0.2887114882469177,0.5012345910072327,1.4458026885986328
339,0.89924556016922,0.2686954736709595,0.9320987462997437,0.23954272270202637
340,0.8957476019859314,0.27361685037612915,0.63456791639328,1.1305853128433228
341,0.8964334726333618,0.2725769579410553,0.9753086566925049,0.09479685872793198
342,0.895953357219696,0.2637757956981659,0.9549382925033569,0.13923054933547974
343,0.8949245810508728,0.27251118421554565,0.9672839641571045,0.11083808541297913
344,0.8989025950431824,0.26873138546943665,0.9845678806304932,0.07793954759836197
345,0.8960219621658325,0.27135375142097473,0.8839505910873413,0.3126191794872284
346,0.9010288119316101,0.2631610333919525,0.9506173133850098,0.19249413907527924
347,0.8977366089820862,0.27632826566696167,0.9716049432754517,0.09570982307195663
348,0.8963648676872253,0.2728075683116913,0.9314814805984497,0.19371247291564941
349,0.9015775322914124,0.26187577843666077,0.7734568119049072,0.6656460762023926
350,0.8956789970397949,0.272417813539505,0.9722222089767456,0.09900559484958649
351,0.8954732418060303,0.27016282081604004,0.960493803024292,0.15239350497722626
352,0.9005486965179443,0.2632485628128052,0.4839506149291992,1.5684581995010376
353,0.9005486965179443,0.2617059648036957,0.9833333492279053,0.06948826462030411
354,0.901783287525177,0.26383310556411743,0.9648148417472839,0.12775473296642303
355,0.9020575881004333,0.25577861070632935,0.9104938507080078,0.2508626878261566
356,0.9004800915718079,0.26997998356819153,0.9734567999839783,0.09774833172559738
357,0.9017146825790405,0.25647279620170593,0.9308642148971558,0.26910245418548584
358,0.9046639204025269,0.2561689615249634,0.8148148059844971,0.4946102201938629
359,0.9033607840538025,0.2534085810184479,0.969753086566925,0.11383692175149918
360,0.9069958925247192,0.24982081353664398,0.5555555820465088,1.3994265794754028
361,0.9080246686935425,0.24585989117622375,0.9271605014801025,0.27084559202194214
362,0.9038408994674683,0.25740572810173035,0.9790123701095581,0.07920736819505692
363,0.9051440358161926,0.25276851654052734,0.9179012179374695,0.3011051118373871
364,0.9041152000427246,0.25795596837997437,0.9641975164413452,0.13462534546852112
365,0.9079561233520508,0.24975474178791046,0.9833333492279053,0.06469731032848358
366,0.9092592597007751,0.24405762553215027,0.9753086566925049,0.08875356614589691
367,0.9059670567512512,0.25701403617858887,0.9543209671974182,0.1494639664888382
368,0.9056241512298584,0.2507651746273041,0.9037036895751953,0.3306235373020172
369,0.9055555462837219,0.24341849982738495,0.970370352268219,0.10943674296140671
370,0.909602165222168,0.2406843900680542,0.49074074625968933,1.6809971332550049
371,0.9128257632255554,0.23799565434455872,0.9506173133850098,0.20646299421787262
